name,price,search Date,price numeric,company,product type,area
"Porcelanato Externo Eliane Iron ""A"" 60x120cm Retificado","R$ 133,90 m² à vista",2026-02-17,133.9,Eliane,Externo,60x120
"Porcelanato Acetinado Eliane Flat ""A"" 60x120cm Retificado","R$ 111,90 m² à vista",2026-02-17,111.9,Eliane,Acetinado,60x120
"Revestimento Natural Portobello Moonlight Off White Stream ""A"" 60x120 Retificado","R$ 208,90 m² à vista",2026-02-17,208.9,Portobello,Natural,60x120
"Porcelanato Natural Portinari Distrito SGR ""A"" 80x80cm Retificado","R$ 96,90 m² à vista",2026-02-17,96.9,Portinari,Natural,80x80
"Porcelanato Rústico Portobello Canela Dourado ""A"" 20x120cm Retificado","R$ 103,90 m² à vista",2026-02-17,103.9,Portobello,Desconhecido,20x120
"Porcelanato Acetinado Eliane Iseo Grigio ""A"" 60x120cm","R$ 107,90 m² à vista",2026-02-17,107.9,Eliane,Acetinado,60x120
"Porcelanato Acetinado Eliane Munari Branco ""A"" 60x120cm Retificado","R$ 103,90 m² à vista",2026-02-17,103.9,Eliane,Acetinado,60x120
"Porcelanato Acetinado Eliane Place ""A"" 120x120cm","R$ 137,90 m² à vista",2026-02-17,137.9,Eliane,Acetinado,120x120
"Porcelanato Natural Portobello Mare D Autunno Retificado ""A"" 90x90cm","R$ 162,88 m² à vista",2026-02-17,162.88,Portobello,Natural,90x90
"Porcelanato Natural Portobello Hit Camel Retificado ""A"" 60x120cm","R$ 93,92 m² à vista",2026-02-17,93.92,Portobello,Natural,60x120
"Revestimento ""A"" 45x120 Oasi Paradiso Ripa Matte Retificado 206617E Portobello","R$ 222,90 m² à vista",2026-02-17,222.9,Portobello,Mate,45x120
"Porcelanato Natural Portobello Nord Ris ""A"" 60x120cm Retificado","R$ 113,90 m² à vista",2026-02-17,113.9,Portobello,Natural,60x120
"Porcelanato Polido Eliane Munari Branco ""A"" 90x90 Retificado","R$ 122,90 m² à vista",2026-02-17,122.9,Eliane,Polido,90x90
"Porcelanato ""A"" 58,4x117 York WH Natural Retificado 6062705A Portinari","R$ 100,83 m² à vista",2026-02-17,100.83,Portinari,Natural,58.4x117
"Revestimento ""A"" 45x120 Arca Nordic Graffi Mate Ret 210464E Portobello","R$ 202,31 m² à vista",2026-02-17,202.31,Portobello,Mate,45x120
"Porcelanato Polido Eliane Place ""A"" 60x120","R$ 117,90 m² à vista",2026-02-17,117.9,Eliane,Polido,60x120
"Porcelanato Portobello Chiaro Di Versilia Polido Retificado ""A"" 90x90","R$ 123,27 m² à vista",2026-02-17,123.27,Portobello,Polido,90x90
"Revestimento Mate Portobello Vivant Magenta ""A"" 7x24,4cm","R$ 534,97 m² à vista",2026-02-17,534.97,Portobello,Mate,7x24.4
"Porcelanato ""A"" 90x90 Oasi Duna Externo Retificado 209521E Portobello","R$ 139,94 m² à vista",2026-02-17,139.94,Portobello,Externo,90x90
Porcelanato Acetinado Eliane Pulpis Gray 60x120cm,"R$ 83,11 m² à vista",2026-02-17,83.11,Eliane,Acetinado,60x120
"Porcelanato Acetinado Eliane Munari Cimento ""A"" 120x120cm","R$ 135,90 m² à vista",2026-02-17,135.9,Eliane,Acetinado,120x120
"Porcelanato Externo Eliane Iseo Grigio ""A"" 90x90cm Retificado","R$ 101,62 m² à vista",2026-02-17,101.62,Eliane,Externo,90x90
"Porcelanato Polido Eliane Onix Cristal Retificado ""A"" 60x120cm","R$ 91,61 m² à vista",2026-02-17,91.61,Eliane,Polido,60x120
"Porcelanato Acetinado Portinari York Be ""A"" 87,7x87,7cm Retificado","R$ 111,90 m² à vista",2026-02-17,111.9,Portinari,Acetinado,87.7x87.7
"Porcelanato Natural Portobello Oasi Duna Retificado ""A"" 90x90cm","R$ 167,90 m² à vista",2026-02-17,167.9,Portobello,Natural,90x90
"Porcelanato Polido Eliane Pulpis Gray ""A"" 60x120","R$ 110,89 m² à vista",2026-02-17,110.89,Eliane,Polido,60x120
"Porcelanato Externo Eliane Munari Cimento ""A"" 90x90cm Retificado","R$ 84,90 m² à vista",2026-02-17,84.9,Eliane,Externo,90x90
"Porcelanato Portobello Arca Tropical ST Natural Retificado ""A"" 20x120","R$ 139,01 m² à vista",2026-02-17,139.01,Portobello,Natural,20x120
"Porcelanato Acetinado Eliane Sensi Off White 3D ""A"" 90x90cm Retificado","R$ 113,72 m² à vista",2026-02-17,113.72,Eliane,Acetinado,90x90
"Porcelanato Acetinado Eliane Onix Cristal ""A"" 60x120cm Retificado","R$ 92,90 m² à vista",2026-02-17,92.9,Eliane,Acetinado,60x120
"Porcelanato Natural Portobello Betula Natural ""A"" 20x120cm Retificado","R$ 86,30 m² à vista",2026-02-17,86.3,Portobello,Natural,20x120
"Porcelanato Natural Portinari Tavola Decor Be ""A"" 58,4x58,4cm","R$ 182,90 m² à vista",2026-02-17,182.9,Portinari,Natural,58.4x58.4
"Porcelanato Acetinado Eliane Mahal Cristal ""A"" 60x120cm Retificado","R$ 112,85 m² à vista",2026-02-17,112.85,Eliane,Acetinado,60x120
"Revestimento Matte Portobello Yorkshire Light Assim (29x39) ""A"" 7x26","R$ 117,62 m² à vista",2026-02-17,117.62,Portobello,Mate,29x39
"Porcelanato ""A"" 90x90 Nord Cement Externo Retificado 209535E Portobello","R$ 96,03 m² à vista",2026-02-17,96.03,Portobello,Externo,90x90
"Porcelanato Natural Portobello Moonlight Off White Retificado ""A"" 90x90cm","R$ 164,90 m² à vista",2026-02-17,164.9,Portobello,Natural,90x90
"Porcelanato Acetinado Eliane Khali Off White ""A"" 120x120cm","R$ 122,42 m² à vista",2026-02-17,122.42,Eliane,Acetinado,120x120
"Porcelanato Natural Portobello Space Grey ""A"" 80x80cm Retificado","R$ 89,90 m² à vista",2026-02-17,89.9,Portobello,Natural,80x80
"Porcelanato Externo Eliane Reserva ""A"" 19,7x120cm Retificado","R$ 81,68 m² à vista",2026-02-17,81.68,Eliane,Externo,19.7x120
"Revestimento Matt Portobello Wall Mosaic Decor Canela Ripado ""A"" 30x90","R$ 136,61 m² à vista",2026-02-17,136.61,Portobello,Desconhecido,30x90
"Porcelanato Polido Eliane Mont Blanc ""A"" 90x90cm Retificado","R$ 109,90 m² à vista",2026-02-17,109.9,Eliane,Polido,90x90
"Porcelanato ""A"" 30x120 Violin Decor BW Matte 6062253A Portinari","R$ 208,90 m² à vista",2026-02-17,208.9,Portinari,Mate,30x120
"Porcelanato Acetinado Eliane Tanzania Canela ""A"" 19,7x120cm","R$ 121,90 m² à vista",2026-02-17,121.9,Eliane,Acetinado,19.7x120
"Porcelanato Acetinado Eliane Munari Concreto ""A"" 90x90cm Retificado","R$ 107,90 m² à vista",2026-02-17,107.9,Eliane,Acetinado,90x90
"Porcelanato Natural Portinari Opera Covelano ""A"" 87,7x87,7cm","R$ 128,19 m² à vista",2026-02-17,128.19,Portinari,Natural,87.7x87.7
"Porcelanato Portobello Arca Tropical Externo Retificado ""A"" 20x120","R$ 141,22 m² à vista",2026-02-17,141.22,Portobello,Externo,20x120
"Porcelanato ""A"" 20x120 Arca Nordic ST Nat Ret 210454E Portobello","R$ 139,69 m² à vista",2026-02-17,139.69,Portobello,Natural,20x120
"Revestimento Portobello Samba Rock Off White Meia Cana Mate Retificado ""A"" 45x120","R$ 204,03 m² à vista",2026-02-17,204.03,Portobello,Mate,45x120
"Porcelanato Portobello Chiaro Di Versilia Natural Retificado ""A"" 120x120","R$ 142,99 m² à vista",2026-02-17,142.99,Portobello,Natural,120x120
"Porcelanato Portobello Cape Cod Breeze Externo Retificado ""A"" 90x90","R$ 122,15 m² à vista",2026-02-17,122.15,Portobello,Externo,90x90
"Porcelanato Portobello Cape Cod Breeze Natural Retificado ""A"" 90x90","R$ 124,28 m² à vista",2026-02-17,124.28,Portobello,Natural,90x90
"Porcelanato Portobello Chiaro Di Versilia Polido Retificado ""A"" 120x120","R$ 199,97 m² à vista",2026-02-17,199.97,Portobello,Polido,120x120
"Porcelanato Portinari Santorini Sbe Hard Ret ""A"" 90x90","R$ 96,03 m² à vista",2026-02-17,96.03,Portinari,Hard,90x90
"Porcelanato Portinari Santorini Sbe Nat Ret ""A"" 90x90","R$ 99,77 m² à vista",2026-02-17,99.77,Portinari,Natural,90x90
"Porcelanato Acetinado Eliane Cais Ferrugem 3D ""A"" 60x120cm Retificado","R$ 134,35 m² à vista",2026-02-17,134.35,Eliane,Acetinado,60x120
"Porcelanato Acetinado Eliane Sensi Grafite 3D ""A"" 90x90cm Retificado","R$ 121,58 m² à vista",2026-02-17,121.58,Eliane,Acetinado,90x90
"Porcelanato Acetinado Eliane Sensi Viga 3D ""A"" 90x90cm Retificado","R$ 113,32 m² à vista",2026-02-17,113.32,Eliane,Acetinado,90x90
"Porcelanato Acetinado Eliane Cite Ita Thome Orla 3D ""A"" 90x90cm Retificado","R$ 133,90 m² à vista",2026-02-17,133.9,Eliane,Acetinado,90x90
"Porcelanato Externo Eliane Cite Ita Thome Orla 3D ""A"" 90x90cm Retificado","R$ 117,83 m² à vista",2026-02-17,117.83,Eliane,Externo,90x90
"Porcelanato Portinari Santorini Sgr Hard Ret ""A"" 90x90","R$ 93,26 m² à vista",2026-02-17,93.26,Portinari,Hard,90x90
"Porcelanato ""A"" 90x90 Cite Ita Thome Tabatinga Acetinado 3D Retificado 8063569 Eliane","R$ 135,42 m² à vista",2026-02-17,135.42,Eliane,Acetinado,90x90
"Porcelanato ""A"" 90x90 Cite Ita Thome Tabatinga Externo 3D Retificado 8063573 Eliane","R$ 136,94 m² à vista",2026-02-17,136.94,Eliane,Externo,90x90
"Porcelanato Externo Eliane Munari Marfim ""A"" 90x90 Retificado","R$ 99,90 m² à vista",2026-02-17,99.9,Eliane,Externo,90x90
"Revestimento Ma Eliane Bali Brise Camel ""A"" 30x90cm","R$ 115,90 m² à vista",2026-02-17,115.9,Eliane,Desconhecido,30x90
"Revestimento Acetinado Eliane ""A"" 30x90 Diamante Branco ""A"" 30x90cm","R$ 83,90 m² à vista",2026-02-17,83.9,Eliane,Acetinado,30x90
"Revestimento Brilhante Eliane Diamante Branco ""A"" 30x90cm","R$ 76,30 m² à vista",2026-02-17,76.3,Eliane,Brilhante,30x90
"Porcelanato Hard Portinari Distrito SBE ""A"" 80x80 Retificado","R$ 77,26 m² à vista",2026-02-17,77.26,Portinari,Hard,80x80
"Porcelanato Natural Portinari York SGR ""A"" 120x120cm Retificado","R$ 167,02 m² à vista",2026-02-17,167.02,Portinari,Natural,120x120
"Porcelanato Hard Portinari York SGR ""A"" 120x120cm Retificado","R$ 158,91 m² à vista",2026-02-17,158.91,Portinari,Hard,120x120
"Porcelanato Natural Portinari York WH ""A"" 120x120cm Retificado","R$ 179,54 m² à vista",2026-02-17,179.54,Portinari,Natural,120x120
"Porcelanato Natural Portinari Distrito SBE ""A"" 80x80cm Retificado","R$ 74,30 m² à vista",2026-02-17,74.3,Portinari,Natural,80x80
"Porcelanato Externo Eliane Khali Off White ""A"" 90x90cm Retificado","R$ 120,90 m² à vista",2026-02-17,120.9,Eliane,Externo,90x90
"Porcelanato Acetinado Eliane Khali Off White Retificado ""A"" 60x120cm","R$ 109,90 m² à vista",2026-02-17,109.9,Eliane,Acetinado,60x120
"Revestimento Mate Portobello Vivant Pin ""A"" 7x24,4cm","R$ 534,97 m² à vista",2026-02-17,534.97,Portobello,Mate,7x24.4
"Revestimento Mate Portobello Vivant Blanc ""A"" 7x24,4cm","R$ 481,44 m² à vista",2026-02-17,481.44,Portobello,Mate,7x24.4
"Porcelanato ""A"" 90x90 Nord Ris Natural Retificado 209520E Portobello","R$ 93,87 m² à vista",2026-02-17,93.87,Portobello,Natural,90x90
"Porcelanato ""A"" 90x90 Belgique Clair Natural Retificado 209570E Portobello","R$ 88,16 m² à vista",2026-02-17,88.16,Portobello,Natural,90x90
"Porcelanato ""A"" 90x90 Nord Ris Externo Retificado 209551E Portobello","R$ 86,50 m² à vista",2026-02-17,86.5,Portobello,Externo,90x90
"Porcelanato Polido Portobello Moonlight Off White Retificado ""A"" 90x90cm","R$ 175,90 m² à vista",2026-02-17,175.9,Portobello,Polido,90x90
"Porcelanato Portobello Chiaro Di Versilia Natural Retificado ""A"" 60x120cm","R$ 95,88 m² à vista",2026-02-17,95.88,Portobello,Natural,60x120
"Porcelanato Portobello Hit Gris Natural Retificado ""A"" 90x90cm","R$ 77,29 m² à vista",2026-02-17,77.29,Portobello,Natural,90x90
"Porcelanato Portobello Hit Gris Externo Retificado ""A"" 90x90cm","R$ 82,51 m² à vista",2026-02-17,82.51,Portobello,Externo,90x90
"Porcelanato Portobello Hit Camel Externo Retificado ""A"" 90x90cm","R$ 82,44 m² à vista",2026-02-17,82.44,Portobello,Externo,90x90
"Porcelanato ""A"" 58,4x117 York SGR Natural Retificado 6062703A Portinari","R$ 105,39 m² à vista",2026-02-17,105.39,Portinari,Natural,58.4x117
"Porcelanato ""A"" 87,7x87,7 Verona SGR Natural Retificado 6062752A Portinari","R$ 120,43 m² à vista",2026-02-17,120.43,Portinari,Natural,87.7x87.7
"Porcelanato Natural Portobello Oasi Duna ST Retificado ""A"" 60x120cm","R$ 164,75 m² à vista",2026-02-17,164.75,Portobello,Natural,60x120
"Porcelanato Natural Portobello Oasi Duna Stream Retificado ""A"" 60x120cm","R$ 167,88 m² à vista",2026-02-17,167.88,Portobello,Natural,60x120
"Revestimento ""A"" 45x120 Pine Graffi Matte Retificado 206698E Portobello","R$ 176,40 m² à vista",2026-02-17,176.4,Portobello,Mate,45x120
"Porcelanato Natural Portobello Hit Camel 9mm Retificado ""A"" 120x120cm","R$ 131,54 m² à vista",2026-02-17,131.54,Portobello,Natural,120x120
"Porcelanato Natural Portobello Hit Gris 9mm Retificado ""A"" 120x120cm","R$ 131,34 m² à vista",2026-02-17,131.34,Portobello,Natural,120x120
"Porcelanato ""A"" 87,7x87,7 Calacata Clássico WH Natural Retificado 6062806A Portinari","R$ 102,99 m² à vista",2026-02-17,102.99,Portinari,Natural,87.7x87.7
"Revestimento ""A"" 45x120 Branco Freccia Matte Retificado 206033E Portobello","R$ 163,69 m² à vista",2026-02-17,163.69,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 Branco Graffi Matte Retificado 206026E Portobello","R$ 203,90 m² à vista",2026-02-17,203.9,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 V Stone Off White Graffi Matte Retificado 206024E Portobello","R$ 247,90 m² à vista",2026-02-17,247.9,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 Zefiro Freccia Matte Retificado 206028E Portobello","R$ 209,63 m² à vista",2026-02-17,209.63,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 Canela Dourada Ripa Matte Retificado 207109E Portobello","R$ 190,21 m² à vista",2026-02-17,190.21,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 Oasi Roccia Ripa Matte Retificado 206712E Portobello","R$ 186,75 m² à vista",2026-02-17,186.75,Portobello,Mate,45x120
"Revestimento ""A"" 45x120 Oasi Duna Ripa Matte Retificado 206618E Portobello","R$ 187,75 m² à vista",2026-02-17,187.75,Portobello,Mate,45x120
"Porcelanato Externo Eliane Cite Ita Ardosia Carbono ""A"" 90x90cm","R$ 116,71 m² à vista",2026-02-17,116.71,Eliane,Externo,90x90
"Porcelanato Externo Portobello Space Grey ""A"" 80x80cm Retificado","R$ 89,90 m² à vista",2026-02-17,89.9,Portobello,Externo,80x80
"Porcelanato Natural Eliane Stelar White ""A"" 60x120cm","R$ 209,74 m² à vista",2026-02-17,209.74,Eliane,Natural,60x120
"Porcelanato Mate Eliane Bosco Mel ""A"" 19,7x120cm","R$ 94,51 m² à vista",2026-02-17,94.51,Eliane,Mate,19.7x120
Porcelanato Polido Eliane Onix Cristal 90x90,"R$ 118,81 m² à vista",2026-02-17,118.81,Eliane,Polido,90x90
"Porcelanato Acetinado Eliane Iseo Grigio ""A"" 90x90cm","R$ 132,90 m² à vista",2026-02-17,132.9,Eliane,Acetinado,90x90
"Porcelanato Hard Portinari York Be ""A"" 87,7x87,7cm","R$ 85,48 m² à vista",2026-02-17,85.48,Portinari,Hard,87.7x87.7
"Revestimento Matt Portobello Wall Mosaic Decor Ris Ripado ""A"" 30x90","R$ 137,73 m² à vista",2026-02-17,137.73,Portobello,Desconhecido,30x90
"Porcelanato Portinari Peroba HD ""A"" 20x120 Retificado","R$ 91,88 m² à vista",2026-02-17,91.88,Portinari,Desconhecido,20x120
"Porcelanato Natural Portinari Distrito WH ""A"" 80x80cm","R$ 94,90 m² à vista",2026-02-17,94.9,Portinari,Natural,80x80
"Porcelanato Hard Portinari Distrito SGR ""A"" 80x80cm Retificado","R$ 104,90 m² à vista",2026-02-17,104.9,Portinari,Hard,80x80
"Revestimento Natural Portobello Brit Frost ""A"" 6,5x23 Bold","R$ 313,10 m² à vista",2026-02-17,313.1,Portobello,Natural,6.5x23
"Porcelanato Externo Portobello Parquet D Olivier ""A"" 20x120cm Retificado","R$ 119,90 m² à vista",2026-02-17,119.9,Portobello,Externo,20x120
"Porcelanato Matte Portinari Alameda Be Matte ""A"" 19x117 Retificado","R$ 121,69 m² à vista",2026-02-17,121.69,Portinari,Mate,19x117
"Porcelanato Polido Eliane Marmo Gris ""A"" 80x160 Retificado","R$ 188,45 m² à vista",2026-02-17,188.45,Eliane,Polido,80x160
"Revestimento Brilhante Eliane Forma Slim Branco ""A"" 32x60cm Retificado","R$ 56,90 m² à vista",2026-02-17,56.9,Eliane,Brilhante,32x60
"Porcelanato Acetinado Portinari Carvalho Hd ""A"" 19x117cm Retificado","R$ 94,03 m² à vista",2026-02-17,94.03,Portinari,Acetinado,19x117
"Porcelanato Natural Portobello Parquet D Olivier ""A"" 20x120cm Retificado","R$ 99,90 m² à vista",2026-02-17,99.9,Portobello,Natural,20x120
"Porcelanato Hard Portinari Serena Hd Gr Hard ""A"" 58,4x117cm Retificado","R$ 105,10 m² à vista",2026-02-17,105.1,Portinari,Hard,58.4x117
"Porcelanato Externo Portobello Malibu Mountain Externo ""A"" 20x20 Bold","R$ 256,09 m² à vista",2026-02-17,256.09,Portobello,Externo,20x20
"Porcelanato Acetinado Eliane Munari Marfim ""A"" 90x90cm Retificado","R$ 83,29 m² à vista",2026-02-17,83.29,Eliane,Acetinado,90x90
"Porcelanato Polido Eliane Bianco Oro ""A"" 80x160","R$ 174,71 m² à vista",2026-02-17,174.71,Eliane,Polido,80x160
"Porcelanato Natural Portobello Nord Ris Natural ""A"" 120x120cm Retificado","R$ 119,72 m² à vista",2026-02-17,119.72,Portobello,Natural,120x120
"Porcelanato Natural Portinari Tavola Decor Mix ""A"" 58,4x58,4cm","R$ 144,30 m² à vista",2026-02-17,144.3,Portinari,Natural,58.4x58.4
"Porcelanato Matte Portinari Simetria Marble WH ""A"" 58,4x58,4 Retificado","R$ 154,02 m² à vista",2026-02-17,154.02,Portinari,Mate,58.4x58.4
"Porcelanato Matte/Lux Portinari Simetria Stone Mix MLX ""A"" 60x60","R$ 192,90 m² à vista",2026-02-17,192.9,Portinari,Mate,60x60
"Porcelanato Natural Portobello Canela Dourada ""A"" 20x120cm Retificado","R$ 109,90 m² à vista",2026-02-17,109.9,Portobello,Natural,20x120
"Porcelanato Natural Portinari Onice Al ""A"" 58,4x117cm Retificado","R$ 107,47 m² à vista",2026-02-17,107.47,Portinari,Natural,58.4x117
"Porcelanato Polido Portinari Opera Covelano ""A"" 87,7x87,7","R$ 157,16 m² à vista",2026-02-17,157.16,Portinari,Polido,87.7x87.7
"Revestimento Mate Portobello Kings Road ""A"" 6,5x23","R$ 262,72 m² à vista",2026-02-17,262.72,Portobello,Mate,6.5x23
"Porcelanato Polido Portinari Opera WH ""A"" 87,7x87,7","R$ 138,74 m² à vista",2026-02-17,138.74,Portinari,Polido,87.7x87.7
"Porcelanato Natural Portinari Opera WH ""A"" 87,7x87,7cm","R$ 117,07 m² à vista",2026-02-17,117.07,Portinari,Natural,87.7x87.7
"Porcelanato Natural Portinari Opera Covelano ""A"" 58,4x117","R$ 123,07 m² à vista",2026-02-17,123.07,Portinari,Natural,58.4x117
"Porcelanato Polido Eliane Stelar Black ""A"" 60x120 Retificado","R$ 313,90 m² à vista",2026-02-17,313.9,Eliane,Polido,60x120
"Revestimento ""A"" 45x120 Cape Cod Breeze Meia Cana Mate Ret 210490E Portobello","R$ 200,07 m² à vista",2026-02-17,200.07,Portobello,Mate,45x120
"Revestimento Mate Portobello Vivant Vert ""A"" 7x24,4cm","R$ 505,91 m² à vista",2026-02-17,505.91,Portobello,Mate,7x24.4
"Revestimento Mate Portobello Vivant Sauge ""A"" 7x24,4cm","R$ 556,24 m² à vista",2026-02-17,556.24,Portobello,Mate,7x24.4
"Revestimento Brilhante Portobello Vivant Blanc ""A"" 7x24,4cm","R$ 484,35 m² à vista",2026-02-17,484.35,Portobello,Brilhante,7x24.4
"Revestimento ""A"" 45x120 Almond Graffi Matte Retificado 207180E Portobello","R$ 197,06 m² à vista",2026-02-17,197.06,Portobello,Mate,45x120
"Porcelanato Mate Eliane Carvalho Camel ""A"" 19,7x120cm","R$ 100,43 m² à vista",2026-02-17,100.43,Eliane,Mate,19.7x120
"Porcelanato Matte Portinari Love Hexa Wh MLX ""A"" 17,5x17,5cm","R$ 980,38 m² à vista",2026-02-17,980.38,Portinari,Mate,17.5x17.5
"Porcelanato Externo Portobello Malibu Lake ""A"" 20x20cm","R$ 270,16 m² à vista",2026-02-17,270.16,Portobello,Externo,20x20
"Revestimento Brilhante Portobello Gap White ""A"" 30x60 Retificado","R$ 107,90 m² à vista",2026-02-17,107.9,Portobello,Brilhante,30x60
"Revestimento Matt Portobello Clapboard Parquet D Olivier ""A"" 30x90 Retificado","R$ 136,92 m² à vista",2026-02-17,136.92,Portobello,Desconhecido,30x90
"Revestimento Mate Portobello Westminster ""A"" 6,5x23","R$ 245,89 m² à vista",2026-02-17,245.89,Portobello,Mate,6.5x23
"Revestimento Brilhante Eliane Metro White ""A"" 10x20cm","R$ 61,50 à vista",2026-02-18,61.5,Eliane,Brilhante,10x20
"Revestimento Mate Portobello Georgian Blend Tel ""A"" 7x26 (30x39)","R$ 108,59 m² à vista",2026-02-18,108.59,Portobello,Mate,7x26
